LICENSE TYPE,LICENSE NO,LICENSE STATUS,FULL NAME,ISSUE DATE,EXPIRATION DATE,ADDR LINE 1,ADDR LINE 2,CITY,STATE,ZIPCODE,PHONE,DISCIPLINARY ACTION,DOCKET NUMBER,EMAIL,QUALIFIER
Contractor With LRF,4953791-5501,Active,"CREATIVE WATER GARDENS AND LANDSCAPE, LLC",2001-10-18,2025-11-30,restricted,restricted,SANDY,UT,84093,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9758360-5501,Active,Michael Charles Malan,2016-04-18,2025-11-30,restricted,restricted,SYRACUSE,UT,84075,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9688750-5501,Active,Burnsy's Landscaping Service LLC,2016-03-18,2025-11-30,restricted,restricted,Washington,UT,84780,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14200936-5501,Active,Royal S Landscaping LLC,2025-01-14,2027-11-30,restricted,restricted,Pleasant View,UT,84414,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6339081-5501,Active,"Enviro-Systems of Utah, LLC",2006-10-26,2025-11-30,restricted,restricted,PAYSON,UT,84651,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13298645-5501,Active,MRL Construction LLC,2023-03-22,2025-11-30,restricted,restricted,Huntsville,UT,84317,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13065455-5501,Active,Mountain Skies Construction LLC,2022-11-21,2025-11-30,restricted,restricted,West Jordan,UT,84081,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12271199-5501,Active,CAIRN LANDSCAPES LLC,2021-04-26,2025-11-30,restricted,restricted,EDEN,UT,84310,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11732352-5501,Active,CPB Landscaping LLC,2020-04-15,2025-11-30,restricted,restricted,OGDEN,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13389761-5501,Active,"Wise Fence and Coatings, LLC",2023-07-13,2025-11-30,restricted,restricted,Provo,UT,84601,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13403167-5501,Active,Wasatch Mountain Landscaping and Snow Removal LLC,2023-06-02,2025-11-30,restricted,restricted,Park City,UT,84098,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10936550-5501,Active,Salt Lake Fine Gardening LLC,2018-08-10,2025-11-30,restricted,restricted,MILLCREEK,UT,84106,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9383750-5501,Active,Roger Keith Anderson,2015-06-16,2025-11-30,restricted,restricted,PAYSON,UT,84651,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14025053-5501,Active,"Outdoor Oasis, LLC",2024-07-03,2025-11-30,restricted,restricted,Eagle Mountain,UT,84005,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5887754-5501,Active,Desert Wind Development LLC,2005-05-11,2025-11-30,restricted,restricted,ENTERPRISE,UT,84725,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10732329-5501,Active,"Legacy Roofing, Inc.",2018-03-06,2025-11-30,restricted,restricted,Clearfield,UT,84015,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11329212-5501,Active,Renegade Landscaping LLC,2019-06-10,2025-11-30,restricted,restricted,HERRIMAN,UT,84096,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6494301-5501,Active,"Lawson Landscaping and Lawn Care, Inc.",2007-03-01,2025-11-30,restricted,restricted,OREM,UT,84058,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5047470-5501,Active,SEASON-ALL INCORPORATED,2002-03-14,2025-11-30,restricted,restricted,MURRAY,UT,84107,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12336913-5501,Active,Barrios Landscaping LLC,2021-06-08,2025-11-30,restricted,restricted,Heber City,UT,84032,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9657934-5501,Active,Elite Pools and Spas Inc,2016-02-12,2025-11-30,restricted,restricted,RIVERTON,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10516683-5501,Active,M6 Construction LLC,2017-09-21,2025-11-30,restricted,restricted,SPRINGVILLE,UT,84663,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5929099-5501,Active,"Seasons Four Landscape and Maintenance, LLC",2005-08-02,2025-11-30,restricted,restricted,BOUNTIFUL,UT,84011,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11379271-5501,Active,"Cropper Landscape and Curbing, LLC",2019-07-29,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9220580-5501,Active,Epic Landscapes And Maintenance LLC,2014-11-18,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13604816-5501,Active,"Mountain West Backflow Services, L.L.C.",2023-11-08,2025-11-30,restricted,restricted,Ogden,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11427037-5501,Active,JP Framing & Construction LLC,2019-09-10,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14199382-5501,Active,Rocky Mountain Landscaping and Installation LLC,2025-01-28,2027-11-30,restricted,restricted,Roy,UT,84067,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12650019-5501,Active,"Tafolla Landscaping, LLC",2022-02-10,2025-11-30,restricted,restricted,Orem,UT,84057,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,7512222-5501,Active,"SD Ornamental Iron, Inc",2009-12-22,2025-11-30,restricted,restricted,Bluffdale,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10501751-5501,Active,All About Landscaping LLC,2017-08-29,2025-11-30,restricted,restricted,Orem,UT,84057,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14195540-5501,Active,"Pools ""R"" Us LLC",2024-12-17,2027-11-30,restricted,restricted,Las Vegas,NV,89178,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5044172-5501,Active,"DESERET FENCE AND CONSTRUCTION, INCORPORATED",2003-08-12,2025-11-30,restricted,restricted,ROY,UT,84067,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14218131-5501,Active,Consolidated Divisions Inc,2025-04-25,2027-11-30,restricted,restricted,Sedalia,CO,80135,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10730323-5501,Active,"RIchard Sharples & Son Sprinkler, LLC",2018-03-08,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84119,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12362079-5501,Active,K10 Group Inc,2021-06-25,2025-11-30,restricted,restricted,South Jordan,UT,84009,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6058179-5501,Active,"Greenscapes Maintenance, Inc.",2019-01-07,2025-11-30,restricted,restricted,Hyde Park,UT,84318,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11868710-5501,Active,"Utah Complete Landscaping, LLC",2020-08-04,2025-11-30,restricted,restricted,ALPINE,UT,84004,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8519611-5501,Active,"Eco Logic Design Build, Inc",2012-12-28,2025-11-30,restricted,restricted,MOAB,UT,84532,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10389091-5501,Active,Cutberto Godinez,2017-06-06,2025-11-30,restricted,restricted,WEST JORDAN,UT,84084,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14192616-5501,Active,Solid Design Builders LLC,2024-11-25,2025-11-30,restricted,restricted,Washington,UT,84780,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9817837-5501,Active,MW Waterscapes LLC,2016-06-03,2025-11-30,restricted,restricted,PARK CITY,UT,84098,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13754673-5501,Active,ML Building Services LLC,2024-02-13,2025-11-30,restricted,restricted,Eagle Mountain,UT,84005,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13972323-5501,Active,Green By Design Inc.,2024-05-31,2025-11-30,restricted,restricted,Salt Lake City,UT,84103,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13289176-5501,Active,M. Ramirez Construction LLC,2023-03-15,2025-11-30,restricted,restricted,West Valley City,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13518929-5501,Active,Francisco R Alvarado,2023-08-11,2025-11-30,restricted,restricted,Midvale,UT,84047,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12535433-5501,Active,Burnham Landscaping LLC,2021-11-01,2025-11-30,restricted,restricted,Payson,UT,84651,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5014043-5501,Active,"BAKER LANDSCAPING, INC.",2002-08-29,2025-11-30,restricted,restricted,RICHFIELD,UT,84701,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10840048-5501,Active,CD Contractors LLC,2018-05-24,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12654328-5501,Active,Exceed Contracting LLC,2022-01-14,2025-11-30,restricted,restricted,New Harmony,UT,84757,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14212035-5501,Active,Powell Power Washing LLC,2025-03-25,2027-11-30,restricted,restricted,Springville,UT,84663,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13805809-5501,Active,Fonz Lawns L.L.C.,2024-03-07,2025-11-30,restricted,restricted,Clinton,UT,84015,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12627952-5501,Active,"Zone 8 landscape Services, LLC",2022-02-08,2025-11-30,restricted,restricted,Saint George,UT,84791,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8309701-5501,Active,"Wells Cutting Edge, LLC",2012-05-09,2025-11-30,restricted,restricted,ERDA,UT,84074,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6291323-5501,Active,"Artificial Rain Makers, Inc.",2006-08-21,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,4740515-5501,Active,Access Control Integrators Inc,2000-07-31,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,841208019,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13796081-5501,Active,The Good Earth Tree Care LLC,2024-03-04,2025-11-30,restricted,restricted,Riverton,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14209696-5501,Active,"Definite Solutions, LLC",2025-03-07,2027-11-30,restricted,restricted,West Jordan,UT,84081,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10380117-5501,Active,"Water's Edge Pool & Spa, LLC",2017-09-20,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,4882044-5501,Active,CHRISTOPULOS INC.,2002-10-25,2025-11-30,restricted,restricted,LAYTON,UT,84041,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13310057-5501,Active,CM Pro Painting and Drywall LLC,2023-03-29,2025-11-30,restricted,restricted,Logan,UT,84321,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13113921-5501,Active,"Carter Brothers Fencing, LLC",2022-11-18,2025-11-30,restricted,restricted,Vernal,UT,84078,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13350404-5501,Active,Camtek Services LLC,2023-04-27,2025-11-30,restricted,restricted,Logan,UT,84341,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11034742-5501,Active,B.R.O Builders LLC,2018-10-31,2025-11-30,restricted,restricted,Springville,UT,84663,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5962450-5501,Active,"Keith's Professional Landscape Services, Inc.",2005-08-04,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84107,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13272395-5501,Active,Double C Steel Solutions Inc,2023-03-06,2025-11-30,restricted,restricted,Payson,UT,84651,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14202392-5501,Active,Three Peaks Paint LLC,2025-01-24,2027-11-30,restricted,restricted,Cedar City,UT,84721,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13692095-5501,Active,Tyson Paul Waters,2024-02-06,2025-11-30,restricted,restricted,Layton,UT,84041,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5633893-5501,Active,"HB Enterprises, Inc.",2004-06-17,2025-11-30,restricted,restricted,Hyrum,UT,84319,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12341442-5501,Active,Riedesel Heavy Haul Inc,2021-07-07,2025-11-30,restricted,restricted,TREMONTON,UT,84337,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10418332-5501,Active,Strategic Stone LLC,2020-03-04,2025-11-30,restricted,restricted,RIVERTON,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,7252698-5501,Active,"GJ Clarke & Co, Inc",2023-06-27,2025-11-30,restricted,restricted,,,,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12917142-5501,Active,Blue Creek Landscapes LLC,2022-07-05,2025-11-30,restricted,restricted,Midvale,UT,84047,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5043314-5501,Active,"AFFORDABLE FENCING & CONSTRUCTION, INC",2002-03-29,2025-11-30,restricted,restricted,BRIGHAM CITY,UT,843020332,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11715100-5501,Active,"Rocky Peak Landscape, LLC",2020-03-31,2025-11-30,restricted,restricted,FARMINGTON,UT,84025,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10895107-5501,Active,"Thorcon Shotcrete and Shoring, LLC",2018-07-09,2025-11-30,restricted,restricted,Littleton,CO,80125,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12762275-5501,Active,"Y & A Landscapes, LLC",2022-03-22,2025-11-30,restricted,restricted,Salt Lake City,UT,84115,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13375974-5501,Active,B & C Landscaping LLC,2023-05-17,2025-11-30,restricted,restricted,Farr West,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13470476-5501,Active,"3rd Rock Landscaping & Concrete, LLC",2023-07-27,2025-11-30,restricted,restricted,Provo,UT,84604,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13528159-5501,Active,"Starlight Pools, LLC",2023-08-17,2025-11-30,restricted,restricted,Las Vegas,NV,89139,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13155223-5501,Active,RMS Landscaping LLC,2022-12-12,2025-11-30,restricted,restricted,Saint George,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12594733-5501,Active,JV Traditional LLC,2021-12-10,2025-11-30,restricted,restricted,West Valley City,UT,84119,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9532051-5501,Active,"Bluegrass Landscaping, LLC",2015-10-29,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12394010-5501,Active,Black Diamond Insight LLC,2021-08-27,2025-11-30,restricted,restricted,LaVerkin,UT,84745,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13980094-5501,Active,"Doza's Carpentry, LLC",2024-06-04,2025-11-30,restricted,restricted,Logan,UT,84341,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,322838-5501,Active,"Stone Plus, Inc.",1996-07-10,2025-11-30,restricted,restricted,CEDAR CITY,UT,84721,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12286240-5501,Active,H2O Landscape Connections LLC,2021-05-11,2025-11-30,restricted,restricted,Herriman,UT,84096,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6687981-5501,Active,"Mountainland Landscaping & Maintenance, LLC",2007-08-14,2025-11-30,restricted,restricted,TOOELE,UT,84074,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12862228-5501,Active,Honeyhole Pool Services LLC,2022-05-24,2025-11-30,restricted,restricted,Midvale,UT,84047,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13492060-5501,Active,"J.L.V. Construction, LLC",2023-08-25,2025-11-30,restricted,restricted,Orem,UT,84057,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13389907-5501,Active,J4 Construction LLC,2023-06-09,2025-11-30,restricted,restricted,Toquerville,UT,84774,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12290198-5501,Active,Desert Breeze Landscape LLC,2021-05-14,2025-11-30,restricted,restricted,ST GEORGE,UT,84770,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11991319-5501,Active,LAIONEBUILT CONSTRUCTION LLC,2020-10-27,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84128,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,4744094-5501,Active,"NIGHT VISION LANDSCAPE LIGHTING, INC.",2002-02-26,2025-11-30,restricted,restricted,WEST JORDAN,UT,84084,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9137927-5501,Active,Stockbridge General Contracting Inc,2014-09-16,2025-11-30,restricted,restricted,CLOVIS,CA,93612,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14210453-5501,Active,Amavi Concrete Solutions LLC,2025-04-03,2027-11-30,restricted,restricted,Roy,UT,84067,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11175877-5501,Active,Waterwise Landscape & Irrigation LLC,2019-02-19,2025-11-30,restricted,restricted,Saint George,UT,84791,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,360784-5501,Active,"Action Contracting, L.L.C.",1998-10-08,2025-11-30,restricted,restricted,Cedar City,UT,84720,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13058811-5501,Active,Bennett Landscaping LLC,2022-11-07,2025-11-30,restricted,restricted,Salem,UT,84653,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13097531-5501,Active,Munson Woodworking LLC,2022-12-01,2025-11-30,restricted,restricted,Santa Clara,UT,84765,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,228895-5501,Active,Don M Yates,1911-01-01,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14201981-5501,Active,Hardy Concrete LLC,2025-02-06,2027-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9393615-5501,Active,Razyr Edge Landscaping LLC,2015-05-01,2025-11-30,restricted,restricted,RIVERTON,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13191741-5501,Active,Lalos Concrete and Landscaping LLC,2023-01-30,2025-11-30,restricted,restricted,Saint George,UT,84770,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14217914-5501,Active,"MOUNTAIN FENCES & DECKS, LLC",2025-04-21,2027-11-30,restricted,restricted,Spanish Fork,UT,84660,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13339295-5501,Active,Eagle Mountain Construction LLC,2023-04-20,2025-11-30,restricted,restricted,Eagle Mountain,UT,84005,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12710120-5501,Active,Coconut Brothers Landscaping & Concrete LLC,2022-02-17,2025-11-30,restricted,restricted,Salt Lake City,UT,84104,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12786814-5501,Active,"Cache Yard Works, LLC",2022-04-06,2025-11-30,restricted,restricted,Wellsville,UT,84339,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10105674-5501,Active,"Construx, LLC",2016-10-13,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,250297-5501,Active,"BrightView Landscape Development, Inc.",1991-04-16,2025-11-30,restricted,restricted,San Fernando,CA,91340,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11236140-5501,Active,Earth X LLC,2019-04-03,2025-11-30,restricted,restricted,Heber City,UT,84032,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,7664410-5501,Active,"Roots Down Under Landscape, LLC",2010-05-26,2025-11-30,restricted,restricted,AMERICAN FORK,UT,84003,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5703216-5501,Active,"Best Care Landscaping & Design, Inc.",2004-09-22,2025-11-30,restricted,restricted,LINDON,UT,84042,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11612956-5501,Active,Gibson Landscaping LLC,2020-02-12,2025-11-30,restricted,restricted,HURRICANE,UT,84737,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10609843-5501,Active,Forbes Welding Metal Madness Inc.,2017-12-13,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84770,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11225781-5501,Active,Precision Comfort Solutions LLC,2019-03-26,2025-11-30,restricted,restricted,LOGAN,UT,84321,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8298196-5501,Active,"Borla, Inc.",2022-07-21,2025-11-30,restricted,restricted,Salt Lake City,UT,84106,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12759384-5501,Active,"Construction & Landscaping Quetzal, LLC",2022-04-27,2025-11-30,restricted,restricted,Saint George,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14116533-5501,Active,Trail Provisions LLC,2024-09-03,2025-11-30,restricted,restricted,Park City,UT,84060,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8021619-5501,Active,Garden Sculpture Landscaping LLC,2018-09-18,2025-11-30,restricted,restricted,CLEARFIELD,UT,84015,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13512010-5501,Active,Spray Culture LLC,2023-09-11,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13970409-5501,Active,Buzz Me! LLC,2024-06-28,2025-11-30,restricted,restricted,Provo,UT,84604,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12791431-5501,Active,New Day Landscaping LLC,2022-04-13,2025-11-30,restricted,restricted,Herriman,UT,84096,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13707949-5501,Active,Angel & Maverik Prescott LC,2024-01-25,2025-11-30,restricted,restricted,Saint George,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11264010-5501,Active,Monarch Greenhouse Solutions LLC,2019-04-23,2025-11-30,restricted,restricted,GRANTSVILLE,UT,84029,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13138100-5501,Active,Alpha Hardscape LLC,2022-12-12,2025-11-30,restricted,restricted,Provo,UT,84601,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14070690-5501,Active,Falzarano Landscaping LLC,2024-08-19,2025-11-30,restricted,restricted,Midway,UT,84049,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12375702-5501,Active,Elite Turf Supply LLC,2021-07-14,2025-11-30,restricted,restricted,Lindon,UT,84042,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12324123-5501,Active,Eagle View Landscaping LLC,2021-08-16,2025-11-30,restricted,restricted,Eagle Mountain,UT,84005,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,239316-5501,Active,"John Holmes Master Builders, Inc.",1911-01-01,2025-11-30,restricted,restricted,MIDVALE,UT,84047,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13214594-5501,Active,4 Elements Landscaping LLC,2023-01-23,2025-11-30,restricted,restricted,Salt Lake City,UT,84115,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,241080-5501,Active,"Jeppesen's Landscaping, LLC",1911-01-01,2025-11-30,restricted,restricted,Brigham City,UT,84302,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,237923-5501,Active,Wilcox Landscape Concepts/Construction Inc,1911-01-01,2025-11-30,restricted,restricted,LOGAN,UT,84321,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,370419-5501,Active,"J. Duvall Landscape & Maintenance, L.L.C.",1999-03-16,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11366530-5501,Active,Waterwise Sprinkler Services LLC,2019-07-09,2025-11-30,restricted,restricted,PROVIDENCE,UT,84332,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11105292-5501,Active,Goodworx Lawn Care LLC,2018-12-27,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12635017-5501,Active,Straight Line Fence & Concrete Inc,2022-01-04,2025-11-30,restricted,restricted,Plain City,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13387446-5501,Active,"D.J.A. Construction, LLC",2023-05-26,2025-11-30,restricted,restricted,West Valley City,UT,84119,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12898203-5501,Active,Dynamic Install LLC,2022-07-14,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13934485-5501,Active,"Nirvana Pool and Spa, LLC",2024-05-20,2025-11-30,restricted,restricted,North Ogden,UT,84414,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
